question_id,expected_answer,evaluation_rubric
eb5eec65-9fc3-49c9-b5b6-dec0d7f5f293,The best approach is to roll back to the previous stable version of the model while conducting a thorough investigation into the reasons for the failure. This minimizes disruption to users and allows for a more controlled environment to analyze the problem.,"{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
eb78d80d-d01d-4c10-bdb6-9c69443be320,Percentage means per hundred and is used to express a value as a part of 100.,"{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
ebc16fbf-ac96-45fe-a782-ce40bd45b4f5,"Before deploying, I would consider the model's ability to handle real-time data, its scalability, and how well it can adapt to changes in the data distribution.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
ec75c1ed-b853-4ace-9a9e-230d89995e0c,,"{""criteria"": [""Correct and clear answer""], ""scoring"": ""rubric""}"
ed066887-9845-4c02-b723-1b1f95220843,"I would implement encryption for both data at rest and in transit to protect sensitive information. Additionally, I would regularly update software and conduct security audits to identify and mitigate vulnerabilities.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
ed0bde89-f75a-4965-b709-5e10af5c1dc9,"DNS is used to translate a domain name into an IP address, while HTTP is used to request and transfer web content between a client and server.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
ed399de4-baad-4510-ad37-b88953c3f9c4,,"{""criteria"": [""Correct and clear answer""], ""scoring"": ""rubric""}"
ed977a2a-fdbe-4f05-89d0-c2339db03647,,"{""criteria"": [""Correct and clear answer""], ""scoring"": ""rubric""}"
ed98fdae-8550-4ce6-8ee8-fe449029af2a,"I would implement a doubly linked list for the playlist manager. Each node would contain a song and pointers to both the next and previous songs, allowing for easy insertion, deletion, and reordering of songs.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
ee364329-73e9-4e05-8263-74b29590602d,,"{""criteria"": [""Correct and clear answer""], ""scoring"": ""rubric""}"
ee4df761-753c-4323-8cde-3f27e6995c5f,,"{""criteria"": [""Correct and clear answer""], ""scoring"": ""rubric""}"
ef9c3b3b-9d31-4763-b5db-90aa8c80a761,"Routing is used to move packets between different networks, while switching is mainly used to forward data within the same local network.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
f009b3b2-5dd8-4604-9214-86d1d3dff49c,"To ensure a smooth deployment, I would use a canary deployment strategy, which allows for gradual rollout and monitoring of the model's performance before full deployment. This minimizes risk and allows for quick rollback if issues arise.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
f03022a3-1cb0-4a60-8ff7-96cb96022d89,"Semantic HTML improves accessibility, search understanding, maintainability, and helps tools interpret the meaning of content, not just its appearance.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
f1502eec-4bc6-4785-9f89-b2d1bb32d295,"Elasticity is more useful because it allows resources to grow when demand spikes and shrink when demand falls, improving cost efficiency while still handling peak load.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
f17d45fe-c7e6-4a96-9d7b-0205fc61b50e,,"{""criteria"": [""Correct and clear answer""], ""scoring"": ""rubric""}"
f27ef2cb-81fe-47b6-b7b8-d1c0e81471c5,,"{""criteria"": [""Correct and clear answer""], ""scoring"": ""rubric""}"
f2a01376-1a37-49ef-a71d-3338e95b0021,,"{""criteria"": [""Correct and clear answer""], ""scoring"": ""rubric""}"
f2bfaa83-2e79-4c7d-9181-d6582a91ef5d,"To ensure the model remains effective over time, I would implement a monitoring system to track its performance and retrain it as necessary. This is crucial to adapt to changes in user behavior and maintain accuracy.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
f35fdeaf-240a-4b1c-941a-d879ae098b9b,"The feature selection process should be guided by the relevance of features to user preferences and behavior. I would prioritize features that directly influence user decisions, such as purchase history and product attributes.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
f4ae7472-70c8-4a99-807a-ae7d7c50686d,"The app should surface that inferred conclusions depend on the quality, coverage, and bias of the underlying rules or patterns, so inferred hidden skills should be treated as probabilistic indicators rather than unquestionable facts.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
f5e6db71-4579-40bd-8eb3-4921cd2fdf8b,"Unsupervised learning should be introduced first, because it helps discover natural groupings or patterns in data without needing labeled categories in advance.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
f6346454-ec9e-4d6f-adfe-0428b9068a4c,,"{""criteria"": [""Correct and clear answer""], ""scoring"": ""rubric""}"
f66d06f4-d0df-41d6-af96-b87f8a22d1b5,"A triangle in Euclidean geometry always has interior angles summing to 180 degrees, so 200 degrees is impossible.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
f6e03542-d516-4de1-ab4b-34a43a7f6d9a,"The app should recommend structured writing and reading comprehension support, because the candidate likely understands the topic but struggles to organize and express ideas clearly.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
f76f9322-bb2a-474d-a268-9cd537efa74d,"I would carefully read the traceback to pinpoint the source of the error, then check the relevant code section for potential issues such as incorrect variable names or data types.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
f7cbeacb-69cd-42de-89b8-26f59e43579d,"I would use a separate validation dataset to evaluate the model's performance, checking metrics such as accuracy, precision, and recall to ensure reliability.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
f8440fd3-b764-4fcc-9ef1-8c3af3a05de6,"The app should recommend automating the repeated deployment steps using scripts or a pipeline so the process becomes faster, more consistent, and less error-prone.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
f87b43c8-7459-4ee4-8959-086eadafdf96,"The app should explain that both are execution units, but processes usually have separate memory spaces while threads within the same process often share memory, making them lighter but requiring careful coordination.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
f925af80-92e9-42b2-9dca-116ef9b4ae2d,,"{""criteria"": [""Correct and clear answer""], ""scoring"": ""rubric""}"
fa4e391d-ba22-419f-9553-d3743dcbc38f,"A strong answer should separate ingestion, cleaning, splitting, transformation, training, and evaluation into clear functions, fit preprocessing only on training data, and describe verification metrics plus deployment-safe logging.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
fb800229-97a3-42f0-9537-3cbef2b89cbd,"Structure a concise, evidence-backed response.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
fc15b3fe-577b-47fd-a974-fffae1a550f8,,"{""criteria"": [""Correct and clear answer""], ""scoring"": ""rubric""}"
fc416733-a71d-4568-83fb-a789569ee89c,"The app should compare arrays as contiguous indexed storage and linked lists as nodes connected by references, emphasizing flexibility in insertion and the tradeoff of slower direct access.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
fcac4341-c029-4101-a140-a6ee82578469,"Version control helps track changes, coordinate teamwork, avoid overwriting each other’s work, and support rollback when needed.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
fcaec4ff-7204-4610-9450-f6171d64fbd6,"A primary key uniquely identifies a row within its own table, while a foreign key references a primary key in another table. For example, users.user_id can be a primary key, and attempts.user_id can be a foreign key referencing it.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
fd75cd33-269a-4508-a747-bb969a6d8366,"A/B testing is crucial as it allows for a controlled comparison between the new model and the existing one, ensuring that any performance improvements are statistically significant and beneficial for users.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
fe2969bb-d2a1-42a2-8bc0-60e89d205de0,,"{""criteria"": [""Correct and clear answer""], ""scoring"": ""rubric""}"
ff1dde5c-7eee-48fc-a878-31c9741d784e,"The app should correct the choice of data type, explaining that decimal values require a floating-point type rather than an integer type.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
ff502620-8075-4774-9d18-c45aa8ad32c1,"I would prioritize updates based on the business impact of each model and the feedback from users. This ensures that the most critical models receive attention first, maximizing the value delivered to the business.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
ff51e826-2a50-4352-9365-7ecae1db7f39,"Functions break code into smaller reusable units, improve readability, reduce duplication, and make testing easier.","{""criteria"": [""Correct and thorough answer""], ""scoring"": ""rubric""}"
ffeb7a7d-c596-44ed-b36f-44b1d4a52fc0,,"{""criteria"": [""Correct and clear answer""], ""scoring"": ""rubric""}"
3eed386d-760b-4ea4-81fb-8176a085661b,"As x→0, (sin x)/x → 1. This is a fundamental trigonometric limit proven using the squeeze theorem.","{""criteria"": [""Defines limit correctly"", ""States L'H\u00f4pital or squeeze theorem"", ""Arrives at correct value of 1""], ""scoring"": ""1 point per criterion""}"
b6333f53-f739-44af-9ec0-6b545031a408,"From unit circle: for any angle θ, (cos θ, sin θ) lies on x²+y²=1, so sin²θ+cos²θ=1. Applications: signal processing, physics (projectile motion).","{""criteria"": [""Correct proof or derivation"", ""Two valid real-world applications"", ""Clarity of explanation""], ""scoring"": ""3 points total""}"
90691587-63bb-496e-9267-0f66b3655f17,Conduction: heat through solids (metal rod). Convection: heat through fluids (boiling water). Radiation: electromagnetic waves (sunlight). Only radiation works in a vacuum.,"{""criteria"": [""Three modes correctly named"", ""One accurate example each"", ""Identifies radiation for vacuum""], ""scoring"": ""6 points""}"
32328432-33fe-4fca-a47c-3d9c23fdbd51,"Saturated (alkanes, CnH2n+2): single bonds, used as fuels. Unsaturated (alkenes/alkynes): double/triple bonds, used in polymer synthesis and chemical manufacturing.","{""criteria"": [""Correct bond types"", ""Correct formulas"", ""Valid industrial applications for both""], ""scoring"": ""3 points""}"
d4f957f2-26a1-483a-9261-934ef7e577e3,Main idea: Remote work significantly impacts productivity and team dynamics. Supporting detail: 13% productivity increase. Inference: Organizations must invest in virtual collaboration tools.,"{""criteria"": [""Correct main idea"", ""Valid supporting detail from text"", ""Logical inference beyond the text""], ""scoring"": ""3 points""}"
5c67910b-2437-4e90-89c7-6770a3e14eb4,"The daughter is the granddaughter of the grandfather. Reasoning: Son and daughter are siblings (children of father and mother); grandfather is the father's father; therefore, the daughter is the grandfather's granddaughter.","{""criteria"": [""Correct answer"", ""Logical step-by-step reasoning"", ""Clear relationship explanation""], ""scoring"": ""3 points""}"
1570dabf-123f-4c64-9c76-f016d9cafc8b,Function isPrime(n): if n<2 return false; for i from 2 to √n: if n mod i == 0 return false; return true. Logic: check all divisors up to square root for efficiency.,"{""criteria"": [""Handles edge case n<2"", ""Correct loop boundary"", ""Correct return logic"", ""Explanation of steps""], ""scoring"": ""4 points""}"
a41151d7-5881-47b3-a36a-fdafa58ff860,"Abstract class: can have partial implementation, single inheritance. Interface: all abstract, multiple inheritance. Use abstract class when sharing common code; use interface for defining contracts across unrelated classes.","{""criteria"": [""Correct definition of both"", ""Key difference (implementation vs contract)"", ""Justified use-case for each""], ""scoring"": ""3 points""}"
de06d1d2-13f0-492e-a2ba-6d1925f435c3,"Arrays: contiguous memory, O(1) access, O(n) insertion/deletion. Linked lists: dynamic memory, O(n) access, O(1) insertion at head. Arrays preferred for random access; linked lists for frequent insertions/deletions.","{""criteria"": [""Memory comparison correct"", ""Time complexity correct for both"", ""Valid use-case preference for each""], ""scoring"": ""3 points""}"
3e6371a5-3b52-4db2-aae2-1485917105c1,"Pass 1: [3,5,1,2,8]; Pass 2: [3,1,2,5,8]; Pass 3: [1,2,3,5,8]; Pass 4: no swap — done. Time complexity: O(n²) worst/average, O(n) best (already sorted).","{""criteria"": [""Correct trace of at least 2 passes"", ""Final sorted array"", ""Correct time complexity""], ""scoring"": ""3 points""}"
cca4da7c-a10b-4a5a-b1eb-80297dc5c85d,"Atomicity: all-or-nothing (no partial transfers). Consistency: DB moves from valid state to valid state. Isolation: concurrent transactions don't interfere. Durability: committed transactions survive failures. Critical in banking to prevent fund loss, corruption, or duplication.","{""criteria"": [""All 4 properties defined correctly"", ""Banking example linked to each"", ""Clear explanation of data integrity importance""], ""scoring"": ""4 points""}"
0f611d38-1e51-451f-934d-25a51d8987d2,"FAT32: simple, max 4 GB file size, no permissions. NTFS: supports large files, file permissions, encryption, journaling, and compression. NTFS is preferred in enterprises for security, reliability, and large storage support.","{""criteria"": [""FAT32 limitations stated"", ""NTFS features described"", ""Enterprise justification given""], ""scoring"": ""3 points""}"
42316e4e-dc1e-46e9-b5d4-6fa90c112918,"Switch: Layer 2 (Data Link), forwards frames within a LAN using MAC addresses. Router: Layer 3 (Network), routes packets between different networks using IP addresses.","{""criteria"": [""Correct OSI layer for each"", ""Correct addressing mechanism"", ""Clear functional difference""], ""scoring"": ""3 points""}"
cf22118c-c827-4350-a04a-ee64febee720,"Version control tracks code changes, enables collaboration, and supports rollback. SVN (centralized): single server, single point of failure. Git (distributed): every clone is a full repo, enabling offline work, branching, and faster operations. Distributed systems are more resilient and flexible.","{""criteria"": [""Role of VCS in maintenance"", ""SVN vs Git distinction"", ""Distributed advantages stated""], ""scoring"": ""3 points""}"
0846fd66-89f0-4a18-91ba-1ea6568a51e4,"Box Model: content (actual size), padding (inner space), border (outline), margin (outer space). Default: width = content only. border-box: width includes padding + border, making layout more predictable.","{""criteria"": [""All 4 components described"", ""Default vs border-box difference"", ""Practical benefit of border-box""], ""scoring"": ""3 points""}"
bacaedc1-6256-4191-b726-99a8557d9073,"Vertical scaling: add more CPU/RAM to existing server (limited by hardware ceiling, causes downtime). Horizontal scaling: add more servers (virtually unlimited, requires load balancer). Use vertical for simple apps; horizontal for high-availability, distributed systems.","{""criteria"": [""Correct definition of both"", ""Trade-offs identified"", ""Appropriate use-case for each""], ""scoring"": ""3 points""}"
38c8cb6e-c633-45ce-9d42-a3cd105f1dc8,OWASP Top 10 lists most critical web security risks. Examples: (1) SQL Injection — mitigate with parameterized queries; (2) Broken Authentication — use MFA and secure session management; (3) XSS — sanitize user inputs and use CSP headers.,"{""criteria"": [""OWASP Top 10 concept explained"", ""3 vulnerabilities correctly described"", ""Valid mitigation for each""], ""scoring"": ""4 points""}"
e33c5f12-a8e6-4b38-9ecc-f95f6207bfe0,"High bias = underfitting (too simple). High variance = overfitting (too complex). As complexity increases, bias decreases but variance increases. Techniques: cross-validation, regularization (L1/L2), ensemble methods, dropout.","{""criteria"": [""Bias and variance defined correctly"", ""Relationship to complexity explained"", ""At least 2 balancing techniques mentioned""], ""scoring"": ""3 points""}"
896f3b87-7680-46c8-98b4-21d57d23e5e0,"As dimensions increase, data becomes sparse, distances lose meaning, and models need exponentially more data. Affects clustering, kNN. Reduction techniques: PCA, t-SNE, autoencoders, feature selection.","{""criteria"": [""Concept explained correctly"", ""Impact on model performance described"", ""At least 2 reduction techniques mentioned""], ""scoring"": ""3 points""}"
19f9615c-d0e2-4a7e-9533-4427175791d5,Descriptive: What happened? (Monthly sales report). Diagnostic: Why did it happen? (Root cause of sales drop). Predictive: What will happen? (Sales forecast). Prescriptive: What should we do? (Recommend pricing strategy).,"{""criteria"": [""All 4 types defined"", ""Business example for each"", ""Logical flow from descriptive to prescriptive""], ""scoring"": ""4 points""}"
08b61c63-12fd-4399-8f33-26847ccef0f6,"Shift-Left means moving testing earlier in the SDLC — starting at the design/coding phase rather than just before release. Early bug detection is 10-100x cheaper to fix than post-production bugs. Practices: unit tests, TDD, SAST in CI pipelines.","{""criteria"": [""Shift-Left concept defined"", ""Cost-benefit of early testing explained"", ""Specific practice or tool mentioned""], ""scoring"": ""3 points""}"
5269b3a9-f719-4e1f-a3b4-784c0b520e9a,Add 9 to both sides: 3x = 9. Divide by 3: x = 3. Verify: 3(3)-9 = 9-9 = 0 ✓.,"{""criteria"": [""Correct steps shown"", ""Correct answer x=3"", ""Verification included""], ""scoring"": ""3 points""}"
662c1d18-533e-4a05-a1a8-5b7552d9f868,"Work-Energy Theorem: W_net = ΔKE. Braking car: friction does negative work, reducing KE from ½mv² to 0. The car's stopping distance depends on initial speed squared and friction coefficient.","{""criteria"": [""Theorem derived or stated correctly"", ""Braking scenario correctly analyzed"", ""Friction role explained""], ""scoring"": ""3 points""}"
b06e7ee0-a72c-486f-8fa3-1ebe2779bc55,"Bohr: electrons in fixed circular orbits. Limitations: can't explain multi-electron atoms, fine spectral lines, or orbital shapes. Quantum model uses probability clouds (orbitals) to represent electron position.","{""criteria"": [""Bohr model described correctly"", ""At least 2 limitations stated"", ""Comparison with quantum model""], ""scoring"": ""3 points""}"
54223727-2293-4fd8-8721-a559c331bed1,"The (article/determiner), quick (adjective), fox (noun), jumps (verb), over (preposition), the (article), lazy (adjective), dog (noun).","{""criteria"": [""All 8 words labeled"", ""Correct parts of speech"", ""Brief explanation of each""], ""scoring"": ""3 points""}"
49e8b227-7102-4102-b119-46859edc0878,A is B's mother → A is C's mother (siblings) → D is C's father → A and D are spouses → D is E's son → A is E's daughter-in-law.,"{""criteria"": [""Correct relationship identified"", ""Step-by-step logic shown"", ""Clear family tree reasoning""], ""scoring"": ""3 points""}"
e9a9a328-0290-4f3f-945a-4257d2ec4b26,"Pseudocode: set low=0, high=n-1; while low≤high: mid=(low+high)/2; if arr[mid]==target return mid; elif arr[mid]<target: low=mid+1; else: high=mid-1; return -1. O(log n) vs O(n) — each step halves the search space.","{""criteria"": [""Correct pseudocode"", ""O(log n) complexity stated"", ""Comparison with linear search justified""], ""scoring"": ""3 points""}"
e919def1-103c-4cc6-86dc-5b53d9d28949,"Classes: Book (title, ISBN, author, available), Member (memberId, name, email), Loan (loanId, borrowDate, dueDate). Relationships: Member borrows Book (association via Loan); Library contains Books (composition).","{""criteria"": [""At least 3 valid classes"", ""Attributes listed for each"", ""Relationships correctly described""], ""scoring"": ""3 points""}"
d42a8378-f156-46da-9c36-0913e53380d1,"BFS (level-order): uses queue, explores layer by layer. DFS: uses stack/recursion, explores deep paths. Use BFS for shortest path (web crawling); DFS for cycle detection (maze solving). Both O(V+E) time; BFS O(V) space, DFS O(h) space where h=height.","{""criteria"": [""BFS and DFS correctly distinguished"", ""One valid use case each"", ""Correct complexities""], ""scoring"": ""3 points""}"
404ec6d0-6a61-423f-8a6d-eb99e8a33f10,"Dijkstra: initialize all distances to ∞ except source=0; pick unvisited node with min distance; update neighbors' distances; repeat. O((V+E)log V) with min-heap. Example trace with nodes A,B,C,D updating distances each iteration.","{""criteria"": [""Algorithm correctly described"", ""Example trace attempted"", ""Time complexity stated""], ""scoring"": ""3 points""}"
915929e3-5dbd-4af3-806e-37b26ab11966,"Use ROW_NUMBER() or DENSE_RANK() partitioned by department, ordered by salary DESC. Filter WHERE rank <= 3. Concepts: Window functions, CTEs or subqueries, ORDER BY.","{""criteria"": [""Correct use of ranking function"", ""Correct partitioning by department"", ""Explanation of SQL concepts used""], ""scoring"": ""3 points""}"
46e56fc1-2479-4466-89f0-c2ba0e3dda07,"Paging: fixed-size pages, eliminates external fragmentation but causes internal fragmentation. Segmentation: variable-size segments matching logical program divisions, causes external fragmentation. Paging is simpler; segmentation is more logical.","{""criteria"": [""Paging explained with advantage/disadvantage"", ""Segmentation explained with advantage/disadvantage"", ""Problem each solves identified""], ""scoring"": ""4 points""}"
4b1e4c18-e13b-4fbd-9ed3-315d98a59e2e,"CIDR allows flexible subnet sizes using prefix notation, replacing rigid Class A/B/C. /26 means 6 host bits: 2^6=64 addresses, 62 usable (subtract network and broadcast). More efficient IP allocation than classful.","{""criteria"": [""CIDR concept explained"", ""Improvement over classful stated"", ""Correct calculation: 62 hosts""], ""scoring"": ""3 points""}"
37d11b83-7a9c-4d0e-83d7-aeb502653015,"Actors: Customer, Bank Admin. Use cases: Login, View Balance, Transfer Funds, Pay Bills (Customer); Manage Accounts, Generate Reports (Admin). Relationships: include (Login included in all), extend (optional 2FA extends Login).","{""criteria"": [""At least 2 actors identified"", ""At least 4 use cases"", ""Relationships (include/extend) described""], ""scoring"": ""3 points""}"
7937c6f2-a9fd-4de9-bb6d-ee4b127bd621,"Block elements: start on new line, take full width. Examples: <div>, <p>. Inline elements: flow within text. Examples: <span>, <a>. Use block for layout sections; inline for styling within text.","{""criteria"": [""Block vs inline defined correctly"", ""Two examples each"", ""Use cases explained""], ""scoring"": ""3 points""}"
b83b4536-b21d-4cdb-94a9-b1fee04e62b9,"Serverless: cloud provider manages servers; developers deploy functions triggered by events. Advantages: no server management, pay-per-execution, auto-scaling. Limitations: cold starts, vendor lock-in, not suitable for long-running tasks. Use case: image processing triggered by file upload.","{""criteria"": [""Serverless concept correctly defined"", ""Advantages and limitations each stated"", ""Valid use case given""], ""scoring"": ""3 points""}"
eb809f26-e4c5-4fc5-8b84-926be1e21307,Confidentiality: unauthorized access (threat) — encryption (control). Integrity: data tampering (threat) — hashing/digital signatures (control). Availability: DDoS attack (threat) — redundancy/load balancing (control).,"{""criteria"": [""All 3 principles defined"", ""Threat example for each"", ""Control/mitigation for each""], ""scoring"": ""3 points""}"
2f39e6f4-ec70-4383-a531-9ffde2cbd180,"Precision: of all predicted positives, how many are truly positive. Recall: of all actual positives, how many did we detect. In cancer detection, recall is more important — missing a real case (false negative) is more dangerous than a false alarm.","{""criteria"": [""Precision and recall correctly defined"", ""Correct recommendation (recall)"", ""Justified with medical reasoning""], ""scoring"": ""3 points""}"
bcc963df-ed2a-4bcc-a206-965b3f9d1ba1,"NLP enables machines to understand and generate human language. Applications: chatbots, sentiment analysis, machine translation. Challenges: ambiguity (words with multiple meanings), sarcasm/context understanding.","{""criteria"": [""NLP correctly defined"", ""Three applications listed"", ""Two challenges identified""], ""scoring"": ""3 points""}"
f565f544-898f-4aaf-8f6c-f73b217fac7a,"1. Collection: gather from databases, APIs, CSVs. 2. Cleaning: handle nulls, duplicates, outliers. 3. Transformation: normalize, encode, feature engineer. 4. Analysis: statistical analysis, ML models. 5. Visualization: dashboards, charts. Each step feeds into the next.","{""criteria"": [""All 5 steps mentioned"", ""Brief explanation of each"", ""Logical flow between steps""], ""scoring"": ""3 points""}"
f882e5ce-d1e3-4472-8428-cc8f6ed349bc,Plan: requirements and sprint planning. Code: development. Build: compile/package. Test: automated testing. Release: artifact versioning. Deploy: push to production. Operate: run services. Monitor: track metrics. Feedback from Monitor feeds back into Plan — forming a continuous improvement loop.,"{""criteria"": [""All 8 phases mentioned"", ""Brief description of each"", ""Continuous feedback loop explained""], ""scoring"": ""4 points""}"
cae579f9-f798-4841-9295-fd47c74ffb5f,"Velocity: speed with direction (80 km/h north). Acceleration: rate of change of velocity (pressing the gas pedal increases velocity; braking is negative acceleration). They differ as velocity is state, acceleration is change.","{""criteria"": [""Correct definitions"", ""Clear distinction"", ""Real-world example""], ""scoring"": ""3 points""}"
ec36cd7a-fc7b-4f1c-a234-d2b62b6e7be0,"Subject: Request for Assignment Extension. Dear Prof. [Name], I am writing to request a one-week extension on [Assignment Name] due [date]. Due to [valid reason], I have been unable to complete it to the standard I aim for. I assure you I am committed to delivering quality work. I would be grateful if you could consider extending the deadline to [new date]. Warm regards, [Name]. Choices: formal tone, specific reason, clear request, polite closing.","{""criteria"": [""Appropriate salutation and closing"", ""Clear reason and specific request"", ""Formal tone maintained"", ""Structural explanation provided""], ""scoring"": ""4 points""}"
5c7c13f5-1b4b-477f-9776-23d2b1158ef5,Speed = 360/4 = 90 km/h. In m/s: 90 × (1000/3600) = 25 m/s.,"{""criteria"": [""Correct km/h"", ""Correct m/s"", ""Conversion shown""], ""scoring"": ""3 points""}"
f35e5601-b862-4d00-bdbf-11dc083c3764,"Encapsulation bundles data and methods. Analogy: a TV remote (you press buttons but don't see internal circuits). Getters/setters provide controlled access to private fields, preventing direct external modification.","{""criteria"": [""Correct encapsulation definition"", ""Valid analogy"", ""Getter/setter role explained""], ""scoring"": ""3 points""}"
0f647865-51b4-4f29-b232-b358fd4293ad,"Tail recursion: the recursive call is the last operation. Compilers optimize to reuse the same stack frame (no stack buildup). Example: tail_factorial(n, acc) calls tail_factorial(n-1, n*acc) as last step — O(1) stack space vs O(n) for regular recursion.","{""criteria"": [""Tail recursion defined"", ""Memory advantage explained"", ""Valid example provided""], ""scoring"": ""3 points""}"
12033268-dd10-45a0-a9c4-d9030b62852d,"Process: independent program with its own memory space, high creation overhead. Thread: lightweight execution unit within a process, shares process memory, faster to create. Multiple threads can run concurrently within one process.","{""criteria"": [""Process defined correctly"", ""Thread defined correctly"", ""Memory and overhead difference stated""], ""scoring"": ""3 points""}"
